{'loss': 4.1053, 'grad_norm': 2.2173097133636475, 'learning_rate': 1.8e-05, 'epoch': 0.0}
{'loss': 0.001, 'grad_norm': 0.00568726472556591, 'learning_rate': 4.28232078357359e-05, 'epoch': 2.36}
{'loss': 0.0017, 'grad_norm': 0.004160326439887285, 'learning_rate': 4.275812697276366e-05, 'epoch': 2.36}
{'loss': 0.0021, 'grad_norm': 0.008210506290197372, 'learning_rate': 4.269304610979142e-05, 'epoch': 2.36}
{'loss': 0.0011, 'grad_norm': 0.0023860379587858915, 'learning_rate': 4.262796524681918e-05, 'epoch': 2.36}
{'loss': 0.0012, 'grad_norm': 0.004399929661303759, 'learning_rate': 4.256288438384693e-05, 'epoch': 2.36}
{'loss': 0.0012, 'grad_norm': 0.009444806724786758, 'learning_rate': 4.249780352087469e-05, 'epoch': 2.37}
{'loss': 0.0017, 'grad_norm': 0.011358280666172504, 'learning_rate': 4.243272265790245e-05, 'epoch': 2.37}
{'loss': 0.0015, 'grad_norm': 0.010826971381902695, 'learning_rate': 4.23676417949302e-05, 'epoch': 2.37}
{'loss': 0.0013, 'grad_norm': 0.017385967075824738, 'learning_rate': 4.2302560931957956e-05, 'epoch': 2.37}
{'loss': 0.0017, 'grad_norm': 0.006518823094666004, 'learning_rate': 4.223748006898572e-05, 'epoch': 2.37}
{'loss': 0.0016, 'grad_norm': 0.005185221321880817, 'learning_rate': 4.217239920601348e-05, 'epoch': 2.37}
{'loss': 0.0017, 'grad_norm': 0.003280996112152934, 'learning_rate': 4.210731834304123e-05, 'epoch': 2.37}
{'loss': 0.0015, 'grad_norm': 0.01094934344291687, 'learning_rate': 4.2042237480068984e-05, 'epoch': 2.37}
{'loss': 0.0012, 'grad_norm': 0.0023502158001065254, 'learning_rate': 4.197715661709675e-05, 'epoch': 2.37}
{'loss': 0.0016, 'grad_norm': 0.008432688191533089, 'learning_rate': 4.1912075754124505e-05, 'epoch': 2.37}
{'loss': 0.002, 'grad_norm': 0.008411921560764313, 'learning_rate': 4.1846994891152255e-05, 'epoch': 2.37}
{'loss': 0.0013, 'grad_norm': 0.006929570809006691, 'learning_rate': 4.178191402818001e-05, 'epoch': 2.38}
{'loss': 0.0013, 'grad_norm': 0.015782473608851433, 'learning_rate': 4.1716833165207776e-05, 'epoch': 2.38}
{'loss': 0.0012, 'grad_norm': 0.006059147417545319, 'learning_rate': 4.1651752302235533e-05, 'epoch': 2.38}
{'loss': 0.0016, 'grad_norm': 0.0053059714846313, 'learning_rate': 4.1586671439263284e-05, 'epoch': 2.38}
{'loss': 0.0018, 'grad_norm': 0.005395832937210798, 'learning_rate': 4.152159057629104e-05, 'epoch': 2.38}
{'loss': 0.0016, 'grad_norm': 0.0020628725178539753, 'learning_rate': 4.1456509713318805e-05, 'epoch': 2.38}
{'loss': 0.0017, 'grad_norm': 0.026781972497701645, 'learning_rate': 4.139142885034656e-05, 'epoch': 2.38}
{'loss': 0.0014, 'grad_norm': 0.005475644487887621, 'learning_rate': 4.132634798737431e-05, 'epoch': 2.38}
{'loss': 0.0015, 'grad_norm': 0.005494009703397751, 'learning_rate': 4.126126712440207e-05, 'epoch': 2.38}
{'loss': 0.0018, 'grad_norm': 0.00648221280425787, 'learning_rate': 4.119618626142983e-05, 'epoch': 2.38}
{'loss': 0.0017, 'grad_norm': 0.008045770227909088, 'learning_rate': 4.1131105398457584e-05, 'epoch': 2.39}
{'loss': 0.0014, 'grad_norm': 0.008910171687602997, 'learning_rate': 4.106602453548534e-05, 'epoch': 2.39}
{'loss': 0.0013, 'grad_norm': 0.004271829500794411, 'learning_rate': 4.10009436725131e-05, 'epoch': 2.39}
{'loss': 0.0011, 'grad_norm': 0.0021576439030468464, 'learning_rate': 4.093586280954086e-05, 'epoch': 2.39}
{'loss': 0.0014, 'grad_norm': 0.007700153160840273, 'learning_rate': 4.087078194656861e-05, 'epoch': 2.39}
{'loss': 0.0018, 'grad_norm': 0.002870716154575348, 'learning_rate': 4.080570108359637e-05, 'epoch': 2.39}
{'loss': 0.0014, 'grad_norm': 0.01729213260114193, 'learning_rate': 4.0740620220624126e-05, 'epoch': 2.39}
{'loss': 0.0021, 'grad_norm': 0.0031531169079244137, 'learning_rate': 4.067553935765188e-05, 'epoch': 2.39}
{'loss': 0.0013, 'grad_norm': 0.0017310603288933635, 'learning_rate': 4.061045849467964e-05, 'epoch': 2.39}
{'loss': 0.0017, 'grad_norm': 0.009395383298397064, 'learning_rate': 4.05453776317074e-05, 'epoch': 2.39}
{'loss': 0.0014, 'grad_norm': 0.010241547599434853, 'learning_rate': 4.0480296768735155e-05, 'epoch': 2.4}
{'loss': 0.0014, 'grad_norm': 0.003860020311549306, 'learning_rate': 4.041521590576291e-05, 'epoch': 2.4}
{'loss': 0.0011, 'grad_norm': 0.004672398325055838, 'learning_rate': 4.035013504279067e-05, 'epoch': 2.4}
{'loss': 0.0016, 'grad_norm': 0.004973163362592459, 'learning_rate': 4.0285054179818426e-05, 'epoch': 2.4}
{'loss': 0.001, 'grad_norm': 0.008638338185846806, 'learning_rate': 4.021997331684618e-05, 'epoch': 2.4}
{'loss': 0.0014, 'grad_norm': 0.015253526158630848, 'learning_rate': 4.015489245387394e-05, 'epoch': 2.4}
{'loss': 0.0015, 'grad_norm': 0.0038622193969786167, 'learning_rate': 4.00898115909017e-05, 'epoch': 2.4}
{'loss': 0.0008, 'grad_norm': 0.004699097014963627, 'learning_rate': 4.0024730727929454e-05, 'epoch': 2.4}
{'loss': 0.0012, 'grad_norm': 0.013040776364505291, 'learning_rate': 3.995964986495721e-05, 'epoch': 2.4}
{'loss': 0.0014, 'grad_norm': 0.013434811495244503, 'learning_rate': 3.989456900198497e-05, 'epoch': 2.4}
{'loss': 0.0015, 'grad_norm': 0.004800586961209774, 'learning_rate': 3.9829488139012726e-05, 'epoch': 2.41}
{'loss': 0.0016, 'grad_norm': 0.010539225302636623, 'learning_rate': 3.976440727604048e-05, 'epoch': 2.41}
{'loss': 0.0016, 'grad_norm': 0.0042298599146306515, 'learning_rate': 3.969932641306824e-05, 'epoch': 2.41}
{'loss': 0.0011, 'grad_norm': 0.004537709057331085, 'learning_rate': 3.9634245550096e-05, 'epoch': 2.41}
{'loss': 0.0016, 'grad_norm': 0.0029928095173090696, 'learning_rate': 3.9569164687123754e-05, 'epoch': 2.41}
{'loss': 0.0017, 'grad_norm': 0.005554086994379759, 'learning_rate': 3.950408382415151e-05, 'epoch': 2.41}
{'loss': 0.0017, 'grad_norm': 0.08271654695272446, 'learning_rate': 3.943900296117927e-05, 'epoch': 2.41}
{'loss': 0.0017, 'grad_norm': 0.0051024435088038445, 'learning_rate': 3.9373922098207025e-05, 'epoch': 2.41}
{'loss': 0.0014, 'grad_norm': 0.007987266406416893, 'learning_rate': 3.930884123523478e-05, 'epoch': 2.41}
{'loss': 0.0014, 'grad_norm': 0.026927435770630836, 'learning_rate': 3.924376037226254e-05, 'epoch': 2.41}
{'loss': 0.0013, 'grad_norm': 0.0028855763375759125, 'learning_rate': 3.91786795092903e-05, 'epoch': 2.41}
{'loss': 0.0019, 'grad_norm': 0.006360998377203941, 'learning_rate': 3.911359864631805e-05, 'epoch': 2.42}
{'loss': 0.0014, 'grad_norm': 0.0071469880640506744, 'learning_rate': 3.904851778334581e-05, 'epoch': 2.42}
{'loss': 0.0017, 'grad_norm': 0.005779553204774857, 'learning_rate': 3.898343692037357e-05, 'epoch': 2.42}
{'loss': 0.0018, 'grad_norm': 0.006730078719556332, 'learning_rate': 3.8918356057401325e-05, 'epoch': 2.42}
{'loss': 0.0014, 'grad_norm': 0.0059532285667955875, 'learning_rate': 3.8853275194429075e-05, 'epoch': 2.42}
{'loss': 0.0012, 'grad_norm': 0.003817267483100295, 'learning_rate': 3.878819433145684e-05, 'epoch': 2.42}
{'loss': 0.0009, 'grad_norm': 0.0023809634149074554, 'learning_rate': 3.8723113468484596e-05, 'epoch': 2.42}
{'loss': 0.001, 'grad_norm': 0.003086864249780774, 'learning_rate': 3.8658032605512354e-05, 'epoch': 2.42}
{'loss': 0.001, 'grad_norm': 0.005189347080886364, 'learning_rate': 3.8592951742540104e-05, 'epoch': 2.42}
{'loss': 0.0018, 'grad_norm': 0.0037276402581483126, 'learning_rate': 3.852787087956786e-05, 'epoch': 2.42}
{'loss': 0.0017, 'grad_norm': 0.007286758627742529, 'learning_rate': 3.8462790016595625e-05, 'epoch': 2.43}
{'loss': 0.0014, 'grad_norm': 0.008382849395275116, 'learning_rate': 3.839770915362338e-05, 'epoch': 2.43}
{'loss': 0.0017, 'grad_norm': 0.010298667475581169, 'learning_rate': 3.833262829065113e-05, 'epoch': 2.43}
{'loss': 0.0015, 'grad_norm': 0.022526249289512634, 'learning_rate': 3.826754742767889e-05, 'epoch': 2.43}
{'loss': 0.0012, 'grad_norm': 0.002932929899543524, 'learning_rate': 3.820246656470665e-05, 'epoch': 2.43}
{'loss': 0.0017, 'grad_norm': 0.008650049567222595, 'learning_rate': 3.813738570173441e-05, 'epoch': 2.43}
{'loss': 0.0016, 'grad_norm': 0.007538201753050089, 'learning_rate': 3.807230483876216e-05, 'epoch': 2.43}
{'loss': 0.0016, 'grad_norm': 0.008704236708581448, 'learning_rate': 3.800722397578992e-05, 'epoch': 2.43}
{'loss': 0.0017, 'grad_norm': 0.0019479397451505065, 'learning_rate': 3.794214311281768e-05, 'epoch': 2.43}
{'loss': 0.0016, 'grad_norm': 0.00764463422819972, 'learning_rate': 3.787706224984543e-05, 'epoch': 2.43}
{'loss': 0.0019, 'grad_norm': 0.004789360798895359, 'learning_rate': 3.781198138687319e-05, 'epoch': 2.44}
{'loss': 0.0015, 'grad_norm': 0.003644975833594799, 'learning_rate': 3.7746900523900946e-05, 'epoch': 2.44}
{'loss': 0.0012, 'grad_norm': 0.008419811725616455, 'learning_rate': 3.768181966092871e-05, 'epoch': 2.44}
{'loss': 0.0014, 'grad_norm': 0.00926178228110075, 'learning_rate': 3.761673879795646e-05, 'epoch': 2.44}
{'loss': 0.0014, 'grad_norm': 0.00575961684808135, 'learning_rate': 3.755165793498422e-05, 'epoch': 2.44}
{'loss': 0.0017, 'grad_norm': 0.0036842564586549997, 'learning_rate': 3.7486577072011975e-05, 'epoch': 2.44}
{'loss': 0.001, 'grad_norm': 0.0036060402635484934, 'learning_rate': 3.742149620903974e-05, 'epoch': 2.44}
{'loss': 0.0018, 'grad_norm': 0.003335722954943776, 'learning_rate': 3.735641534606749e-05, 'epoch': 2.44}
{'loss': 0.001, 'grad_norm': 0.004940342158079147, 'learning_rate': 3.7291334483095246e-05, 'epoch': 2.44}
{'loss': 0.0014, 'grad_norm': 0.019093159586191177, 'learning_rate': 3.7226253620123e-05, 'epoch': 2.44}
{'loss': 0.002, 'grad_norm': 0.013988991267979145, 'learning_rate': 3.716117275715077e-05, 'epoch': 2.45}
{'loss': 0.0012, 'grad_norm': 0.006514427252113819, 'learning_rate': 3.709609189417852e-05, 'epoch': 2.45}
{'loss': 0.0015, 'grad_norm': 0.005991330835968256, 'learning_rate': 3.7031011031206274e-05, 'epoch': 2.45}
{'loss': 0.0018, 'grad_norm': 0.004429376684129238, 'learning_rate': 3.696593016823403e-05, 'epoch': 2.45}
{'loss': 0.0011, 'grad_norm': 0.006907609291374683, 'learning_rate': 3.6900849305261795e-05, 'epoch': 2.45}
{'loss': 0.0014, 'grad_norm': 0.010308177210390568, 'learning_rate': 3.6835768442289546e-05, 'epoch': 2.45}
{'loss': 0.0021, 'grad_norm': 0.006645257584750652, 'learning_rate': 3.67706875793173e-05, 'epoch': 2.45}
{'loss': 0.0018, 'grad_norm': 0.020285535603761673, 'learning_rate': 3.670560671634506e-05, 'epoch': 2.45}
{'loss': 0.0013, 'grad_norm': 0.0028950623236596584, 'learning_rate': 3.664052585337282e-05, 'epoch': 2.45}
{'loss': 0.0014, 'grad_norm': 0.011825675144791603, 'learning_rate': 3.6575444990400574e-05, 'epoch': 2.45}
{'loss': 0.0019, 'grad_norm': 0.007161768618971109, 'learning_rate': 3.651036412742833e-05, 'epoch': 2.45}
{'loss': 0.0013, 'grad_norm': 0.03342357650399208, 'learning_rate': 3.644528326445609e-05, 'epoch': 2.46}
{'loss': 0.0009, 'grad_norm': 0.003969958983361721, 'learning_rate': 3.6380202401483846e-05, 'epoch': 2.46}
{'loss': 0.001, 'grad_norm': 0.024264700710773468, 'learning_rate': 3.63151215385116e-05, 'epoch': 2.46}
{'loss': 0.0013, 'grad_norm': 0.00558166578412056, 'learning_rate': 3.625004067553936e-05, 'epoch': 2.46}
{'loss': 0.0012, 'grad_norm': 0.0063853454776108265, 'learning_rate': 3.618495981256712e-05, 'epoch': 2.46}
{'loss': 0.0018, 'grad_norm': 0.008814951404929161, 'learning_rate': 3.6119878949594874e-05, 'epoch': 2.46}
{'loss': 0.0013, 'grad_norm': 0.008076406084001064, 'learning_rate': 3.605479808662263e-05, 'epoch': 2.46}
{'loss': 0.0017, 'grad_norm': 0.0057638948783278465, 'learning_rate': 3.598971722365039e-05, 'epoch': 2.46}
{'loss': 0.0017, 'grad_norm': 0.006634519901126623, 'learning_rate': 3.5924636360678145e-05, 'epoch': 2.46}
{'loss': 0.0015, 'grad_norm': 0.006170838605612516, 'learning_rate': 3.5859555497705896e-05, 'epoch': 2.46}
{'loss': 0.001, 'grad_norm': 0.0043466966599226, 'learning_rate': 3.579447463473366e-05, 'epoch': 2.47}
{'loss': 0.0013, 'grad_norm': 0.006575994659215212, 'learning_rate': 3.5729393771761417e-05, 'epoch': 2.47}
{'loss': 0.0015, 'grad_norm': 0.006833621766418219, 'learning_rate': 3.5664312908789174e-05, 'epoch': 2.47}
{'loss': 0.0014, 'grad_norm': 0.002698871772736311, 'learning_rate': 3.5599232045816924e-05, 'epoch': 2.47}
{'loss': 0.0015, 'grad_norm': 0.003124007023870945, 'learning_rate': 3.553415118284469e-05, 'epoch': 2.47}
{'loss': 0.0016, 'grad_norm': 0.006414135452359915, 'learning_rate': 3.5469070319872445e-05, 'epoch': 2.47}
{'loss': 0.0013, 'grad_norm': 0.01170368306338787, 'learning_rate': 3.54039894569002e-05, 'epoch': 2.47}
{'loss': 0.0015, 'grad_norm': 0.013481684029102325, 'learning_rate': 3.533890859392795e-05, 'epoch': 2.47}
{'loss': 0.0013, 'grad_norm': 0.01258942298591137, 'learning_rate': 3.5273827730955716e-05, 'epoch': 2.47}
{'loss': 0.0014, 'grad_norm': 0.0044575463980436325, 'learning_rate': 3.5208746867983473e-05, 'epoch': 2.47}
{'loss': 0.0012, 'grad_norm': 0.007106749806553125, 'learning_rate': 3.514366600501123e-05, 'epoch': 2.48}
{'loss': 0.0011, 'grad_norm': 0.010481659322977066, 'learning_rate': 3.507858514203898e-05, 'epoch': 2.48}
{'loss': 0.0014, 'grad_norm': 0.002092349110171199, 'learning_rate': 3.5013504279066745e-05, 'epoch': 2.48}
{'loss': 0.0016, 'grad_norm': 0.00512151513248682, 'learning_rate': 3.49484234160945e-05, 'epoch': 2.48}
{'loss': 0.0012, 'grad_norm': 0.0021438051480799913, 'learning_rate': 3.488334255312226e-05, 'epoch': 2.48}
{'loss': 0.0018, 'grad_norm': 0.020996496081352234, 'learning_rate': 3.481826169015001e-05, 'epoch': 2.48}
{'loss': 0.0018, 'grad_norm': 0.0022450522519648075, 'learning_rate': 3.475318082717777e-05, 'epoch': 2.48}
{'loss': 0.0015, 'grad_norm': 0.0024091533850878477, 'learning_rate': 3.468809996420553e-05, 'epoch': 2.48}
{'loss': 0.0013, 'grad_norm': 0.002265699440613389, 'learning_rate': 3.462301910123328e-05, 'epoch': 2.48}
{'loss': 0.0014, 'grad_norm': 0.009306725114583969, 'learning_rate': 3.455793823826104e-05, 'epoch': 2.48}
{'loss': 0.0016, 'grad_norm': 0.00499352952465415, 'learning_rate': 3.44928573752888e-05, 'epoch': 2.48}
{'loss': 0.0014, 'grad_norm': 0.0020764244254678488, 'learning_rate': 3.442777651231656e-05, 'epoch': 2.49}
{'loss': 0.0018, 'grad_norm': 0.0018263515084981918, 'learning_rate': 3.436269564934431e-05, 'epoch': 2.49}
{'loss': 0.0016, 'grad_norm': 0.002501973183825612, 'learning_rate': 3.4297614786372066e-05, 'epoch': 2.49}
{'loss': 0.0017, 'grad_norm': 0.0021900443825870752, 'learning_rate': 3.423253392339982e-05, 'epoch': 2.49}
{'loss': 0.0018, 'grad_norm': 0.028251593932509422, 'learning_rate': 3.416745306042759e-05, 'epoch': 2.49}
{'loss': 0.0011, 'grad_norm': 0.00253317435272038, 'learning_rate': 3.410237219745534e-05, 'epoch': 2.49}
{'loss': 0.0013, 'grad_norm': 0.002842825138941407, 'learning_rate': 3.4037291334483095e-05, 'epoch': 2.49}
{'loss': 0.0016, 'grad_norm': 0.008658873848617077, 'learning_rate': 3.397221047151085e-05, 'epoch': 2.49}
{'loss': 0.0019, 'grad_norm': 0.0160289965569973, 'learning_rate': 3.3907129608538616e-05, 'epoch': 2.49}
{'loss': 0.0017, 'grad_norm': 0.004130346234887838, 'learning_rate': 3.3842048745566366e-05, 'epoch': 2.49}
{'loss': 0.0012, 'grad_norm': 0.0018244594102725387, 'learning_rate': 3.377696788259412e-05, 'epoch': 2.5}
{'loss': 0.0014, 'grad_norm': 0.00926601979881525, 'learning_rate': 3.371188701962188e-05, 'epoch': 2.5}
{'loss': 0.0015, 'grad_norm': 0.019223321229219437, 'learning_rate': 3.3646806156649644e-05, 'epoch': 2.5}
{'loss': 0.0017, 'grad_norm': 0.004795965272933245, 'learning_rate': 3.3581725293677394e-05, 'epoch': 2.5}
{'loss': 0.0017, 'grad_norm': 0.0012344293063506484, 'learning_rate': 3.351664443070515e-05, 'epoch': 2.5}
{'loss': 0.0017, 'grad_norm': 0.0023923260159790516, 'learning_rate': 3.345156356773291e-05, 'epoch': 2.5}
{'loss': 0.0017, 'grad_norm': 0.00587927782908082, 'learning_rate': 3.3386482704760666e-05, 'epoch': 2.5}
{'loss': 0.0011, 'grad_norm': 0.009722257032990456, 'learning_rate': 3.332140184178842e-05, 'epoch': 2.5}
{'loss': 0.0014, 'grad_norm': 0.009558969177305698, 'learning_rate': 3.325632097881618e-05, 'epoch': 2.5}
{'loss': 0.0013, 'grad_norm': 0.00856348592787981, 'learning_rate': 3.319124011584394e-05, 'epoch': 2.5}
{'loss': 0.002, 'grad_norm': 0.007194912992417812, 'learning_rate': 3.3126159252871694e-05, 'epoch': 2.51}
{'loss': 0.0016, 'grad_norm': 0.009319978766143322, 'learning_rate': 3.306107838989945e-05, 'epoch': 2.51}
{'loss': 0.0015, 'grad_norm': 0.0032436074689030647, 'learning_rate': 3.299599752692721e-05, 'epoch': 2.51}
{'loss': 0.0015, 'grad_norm': 0.0038825497031211853, 'learning_rate': 3.2930916663954965e-05, 'epoch': 2.51}
{'loss': 0.0015, 'grad_norm': 0.018047593533992767, 'learning_rate': 3.286583580098272e-05, 'epoch': 2.51}
{'loss': 0.001, 'grad_norm': 0.002042881678789854, 'learning_rate': 3.280075493801048e-05, 'epoch': 2.51}
{'loss': 0.0019, 'grad_norm': 0.0057829320430755615, 'learning_rate': 3.273567407503824e-05, 'epoch': 2.51}
{'loss': 0.0017, 'grad_norm': 0.004922878462821245, 'learning_rate': 3.2670593212065994e-05, 'epoch': 2.51}
{'loss': 0.0014, 'grad_norm': 0.01053726114332676, 'learning_rate': 3.260551234909375e-05, 'epoch': 2.51}
{'loss': 0.0016, 'grad_norm': 0.003886544844135642, 'learning_rate': 3.254043148612151e-05, 'epoch': 2.51}
{'loss': 0.0016, 'grad_norm': 0.0023510409519076347, 'learning_rate': 3.2475350623149265e-05, 'epoch': 2.52}
{'loss': 0.0011, 'grad_norm': 0.009827835485339165, 'learning_rate': 3.241026976017702e-05, 'epoch': 2.52}
{'loss': 0.0011, 'grad_norm': 0.003181957872584462, 'learning_rate': 3.234518889720478e-05, 'epoch': 2.52}
{'loss': 0.0017, 'grad_norm': 0.004324518144130707, 'learning_rate': 3.2280108034232536e-05, 'epoch': 2.52}
{'loss': 0.0011, 'grad_norm': 0.004742421675473452, 'learning_rate': 3.2215027171260294e-05, 'epoch': 2.52}
{'loss': 0.0019, 'grad_norm': 0.014906199648976326, 'learning_rate': 3.214994630828805e-05, 'epoch': 2.52}
{'loss': 0.0013, 'grad_norm': 0.0049969227984547615, 'learning_rate': 3.20848654453158e-05, 'epoch': 2.52}
{'loss': 0.0019, 'grad_norm': 0.020638899877667427, 'learning_rate': 3.2019784582343565e-05, 'epoch': 2.52}
{'loss': 0.0013, 'grad_norm': 0.0072803134098649025, 'learning_rate': 3.195470371937132e-05, 'epoch': 2.52}
{'loss': 0.0018, 'grad_norm': 0.005835385527461767, 'learning_rate': 3.188962285639908e-05, 'epoch': 2.52}
{'loss': 0.0013, 'grad_norm': 0.006560209672898054, 'learning_rate': 3.182454199342683e-05, 'epoch': 2.52}
{'loss': 0.0018, 'grad_norm': 0.0068224952556192875, 'learning_rate': 3.175946113045459e-05, 'epoch': 2.53}
{'loss': 0.001, 'grad_norm': 0.002726492239162326, 'learning_rate': 3.169438026748235e-05, 'epoch': 2.53}
{'loss': 0.0016, 'grad_norm': 0.0035042951349169016, 'learning_rate': 3.162929940451011e-05, 'epoch': 2.53}
{'loss': 0.0014, 'grad_norm': 0.0031489066313952208, 'learning_rate': 3.156421854153786e-05, 'epoch': 2.53}
{'loss': 0.0017, 'grad_norm': 0.006225001998245716, 'learning_rate': 3.149913767856562e-05, 'epoch': 2.53}
{'loss': 0.0013, 'grad_norm': 0.004529796075075865, 'learning_rate': 3.143405681559338e-05, 'epoch': 2.53}
{'loss': 0.0016, 'grad_norm': 0.0038001378998160362, 'learning_rate': 3.136897595262113e-05, 'epoch': 2.53}
{'loss': 0.0015, 'grad_norm': 0.0008789207204245031, 'learning_rate': 3.1303895089648886e-05, 'epoch': 2.53}
{'loss': 0.0019, 'grad_norm': 0.0030324773397296667, 'learning_rate': 3.123881422667665e-05, 'epoch': 2.53}
{'loss': 0.0016, 'grad_norm': 0.008738703094422817, 'learning_rate': 3.117373336370441e-05, 'epoch': 2.53}
{'loss': 0.0015, 'grad_norm': 0.013759131543338299, 'learning_rate': 3.110865250073216e-05, 'epoch': 2.54}
{'loss': 0.0013, 'grad_norm': 0.004505012184381485, 'learning_rate': 3.1043571637759915e-05, 'epoch': 2.54}
{'loss': 0.0013, 'grad_norm': 0.002420267555862665, 'learning_rate': 3.097849077478768e-05, 'epoch': 2.54}
{'loss': 0.0013, 'grad_norm': 0.003867924213409424, 'learning_rate': 3.0913409911815436e-05, 'epoch': 2.54}
{'loss': 0.0016, 'grad_norm': 0.007264428306370974, 'learning_rate': 3.0848329048843186e-05, 'epoch': 2.54}
{'loss': 0.0015, 'grad_norm': 0.004818686284124851, 'learning_rate': 3.078324818587094e-05, 'epoch': 2.54}
{'loss': 0.0009, 'grad_norm': 0.007019433658570051, 'learning_rate': 3.071816732289871e-05, 'epoch': 2.54}
{'loss': 0.0015, 'grad_norm': 0.0038127375300973654, 'learning_rate': 3.0653086459926464e-05, 'epoch': 2.54}
{'loss': 0.0016, 'grad_norm': 0.019731545820832253, 'learning_rate': 3.0588005596954214e-05, 'epoch': 2.54}
{'loss': 0.002, 'grad_norm': 0.1532779037952423, 'learning_rate': 3.052292473398197e-05, 'epoch': 2.54}
{'loss': 0.0017, 'grad_norm': 0.00473578367382288, 'learning_rate': 3.0457843871009732e-05, 'epoch': 2.55}
{'loss': 0.0016, 'grad_norm': 0.005424475762993097, 'learning_rate': 3.039276300803749e-05, 'epoch': 2.55}
{'loss': 0.0014, 'grad_norm': 0.012262656353414059, 'learning_rate': 3.0327682145065246e-05, 'epoch': 2.55}
{'loss': 0.0017, 'grad_norm': 0.0767006129026413, 'learning_rate': 3.0262601282093e-05, 'epoch': 2.55}
{'loss': 0.0015, 'grad_norm': 0.008348777890205383, 'learning_rate': 3.019752041912076e-05, 'epoch': 2.55}
{'loss': 0.0013, 'grad_norm': 0.0050324080511927605, 'learning_rate': 3.0132439556148518e-05, 'epoch': 2.55}
{'loss': 0.0018, 'grad_norm': 0.002186843194067478, 'learning_rate': 3.0067358693176275e-05, 'epoch': 2.55}
{'loss': 0.0013, 'grad_norm': 0.021243659779429436, 'learning_rate': 3.000227783020403e-05, 'epoch': 2.55}
{'loss': 0.0013, 'grad_norm': 0.002321430714800954, 'learning_rate': 2.9937196967231785e-05, 'epoch': 2.55}
{'loss': 0.0016, 'grad_norm': 0.007503543980419636, 'learning_rate': 2.9872116104259546e-05, 'epoch': 2.55}
{'loss': 0.0015, 'grad_norm': 0.008034255355596542, 'learning_rate': 2.98070352412873e-05, 'epoch': 2.55}
{'loss': 0.0013, 'grad_norm': 0.00811778288334608, 'learning_rate': 2.9741954378315057e-05, 'epoch': 2.56}
{'loss': 0.0013, 'grad_norm': 0.0024446346797049046, 'learning_rate': 2.9676873515342814e-05, 'epoch': 2.56}
{'loss': 0.0014, 'grad_norm': 0.014295723289251328, 'learning_rate': 2.9611792652370574e-05, 'epoch': 2.56}
{'loss': 0.0016, 'grad_norm': 0.014561216346919537, 'learning_rate': 2.9546711789398328e-05, 'epoch': 2.56}
{'loss': 0.0014, 'grad_norm': 0.00385531154461205, 'learning_rate': 2.9481630926426085e-05, 'epoch': 2.56}
{'loss': 0.0016, 'grad_norm': 0.005708193872123957, 'learning_rate': 2.941655006345384e-05, 'epoch': 2.56}
{'loss': 0.0018, 'grad_norm': 0.007656023371964693, 'learning_rate': 2.9351469200481603e-05, 'epoch': 2.56}
{'loss': 0.0012, 'grad_norm': 0.0035843641962856054, 'learning_rate': 2.9286388337509357e-05, 'epoch': 2.56}
{'loss': 0.0015, 'grad_norm': 0.0031908380333334208, 'learning_rate': 2.9221307474537114e-05, 'epoch': 2.56}
{'loss': 0.0015, 'grad_norm': 0.005722623784095049, 'learning_rate': 2.9156226611564867e-05, 'epoch': 2.56}
{'loss': 0.0015, 'grad_norm': 0.014057768508791924, 'learning_rate': 2.909114574859263e-05, 'epoch': 2.57}
{'loss': 0.0014, 'grad_norm': 0.0035432339645922184, 'learning_rate': 2.9026064885620385e-05, 'epoch': 2.57}
{'loss': 0.0016, 'grad_norm': 0.012202751822769642, 'learning_rate': 2.8960984022648142e-05, 'epoch': 2.57}
{'loss': 0.0014, 'grad_norm': 0.01996927335858345, 'learning_rate': 2.8895903159675896e-05, 'epoch': 2.57}
{'loss': 0.0014, 'grad_norm': 0.010694069787859917, 'learning_rate': 2.8830822296703656e-05, 'epoch': 2.57}
{'loss': 0.0014, 'grad_norm': 0.003001978388056159, 'learning_rate': 2.8765741433731413e-05, 'epoch': 2.57}
{'loss': 0.0014, 'grad_norm': 0.013357891701161861, 'learning_rate': 2.870066057075917e-05, 'epoch': 2.57}
{'loss': 0.0014, 'grad_norm': 0.001566602848470211, 'learning_rate': 2.8635579707786924e-05, 'epoch': 2.57}
{'loss': 0.0011, 'grad_norm': 0.021697763353586197, 'learning_rate': 2.8570498844814685e-05, 'epoch': 2.57}
{'loss': 0.002, 'grad_norm': 0.010872422717511654, 'learning_rate': 2.8505417981842442e-05, 'epoch': 2.57}
{'loss': 0.0019, 'grad_norm': 0.011820872314274311, 'learning_rate': 2.84403371188702e-05, 'epoch': 2.58}
{'loss': 0.0016, 'grad_norm': 0.004715865943580866, 'learning_rate': 2.8375256255897953e-05, 'epoch': 2.58}
{'loss': 0.0014, 'grad_norm': 0.01767938770353794, 'learning_rate': 2.8310175392925713e-05, 'epoch': 2.58}
{'loss': 0.0009, 'grad_norm': 0.00452009029686451, 'learning_rate': 2.824509452995347e-05, 'epoch': 2.58}
{'loss': 0.0011, 'grad_norm': 0.0029695783741772175, 'learning_rate': 2.8180013666981224e-05, 'epoch': 2.58}
