{'loss': 3.3286, 'grad_norm': 2.3629939556121826, 'learning_rate': 2e-05, 'epoch': 0.0}
{'loss': 0.0014, 'grad_norm': 0.004364484455436468, 'learning_rate': 5.3151540789430875e-05, 'epoch': 2.21}
{'loss': 0.0015, 'grad_norm': 0.004872949328273535, 'learning_rate': 5.308645992645863e-05, 'epoch': 2.21}
{'loss': 0.0027, 'grad_norm': 0.006297306623309851, 'learning_rate': 5.302137906348639e-05, 'epoch': 2.21}
{'loss': 0.0015, 'grad_norm': 0.007000341080129147, 'learning_rate': 5.295629820051414e-05, 'epoch': 2.21}
{'loss': 0.0017, 'grad_norm': 0.00925955455750227, 'learning_rate': 5.28912173375419e-05, 'epoch': 2.21}
{'loss': 0.0017, 'grad_norm': 0.0104408273473382, 'learning_rate': 5.2826136474569654e-05, 'epoch': 2.21}
{'loss': 0.0015, 'grad_norm': 0.025465654209256172, 'learning_rate': 5.276105561159741e-05, 'epoch': 2.21}
{'loss': 0.0013, 'grad_norm': 0.006252184044569731, 'learning_rate': 5.269597474862517e-05, 'epoch': 2.21}
{'loss': 0.0021, 'grad_norm': 0.007740068715065718, 'learning_rate': 5.263089388565292e-05, 'epoch': 2.21}
{'loss': 0.0015, 'grad_norm': 0.00327156949788332, 'learning_rate': 5.256581302268069e-05, 'epoch': 2.21}
{'loss': 0.0022, 'grad_norm': 0.03317609056830406, 'learning_rate': 5.2500732159708446e-05, 'epoch': 2.22}
{'loss': 0.0026, 'grad_norm': 0.012348920106887817, 'learning_rate': 5.2435651296736197e-05, 'epoch': 2.22}
{'loss': 0.0013, 'grad_norm': 0.0025166089180856943, 'learning_rate': 5.2370570433763954e-05, 'epoch': 2.22}
{'loss': 0.0016, 'grad_norm': 0.00928155705332756, 'learning_rate': 5.230548957079171e-05, 'epoch': 2.22}
{'loss': 0.0013, 'grad_norm': 0.002995611634105444, 'learning_rate': 5.224040870781947e-05, 'epoch': 2.22}
{'loss': 0.0015, 'grad_norm': 0.0016294947126880288, 'learning_rate': 5.217532784484722e-05, 'epoch': 2.22}
{'loss': 0.0013, 'grad_norm': 0.0038014152087271214, 'learning_rate': 5.2110246981874975e-05, 'epoch': 2.22}
{'loss': 0.0015, 'grad_norm': 0.015577500686049461, 'learning_rate': 5.2045166118902746e-05, 'epoch': 2.22}
{'loss': 0.0021, 'grad_norm': 0.0038616363890469074, 'learning_rate': 5.1980085255930496e-05, 'epoch': 2.22}
{'loss': 0.0018, 'grad_norm': 0.015080942772328854, 'learning_rate': 5.1915004392958253e-05, 'epoch': 2.22}
{'loss': 0.0016, 'grad_norm': 0.010649221949279308, 'learning_rate': 5.184992352998601e-05, 'epoch': 2.23}
{'loss': 0.0015, 'grad_norm': 0.002386938314884901, 'learning_rate': 5.178484266701377e-05, 'epoch': 2.23}
{'loss': 0.001, 'grad_norm': 0.008399530313909054, 'learning_rate': 5.1719761804041525e-05, 'epoch': 2.23}
{'loss': 0.0009, 'grad_norm': 0.0015687482664361596, 'learning_rate': 5.1654680941069275e-05, 'epoch': 2.23}
{'loss': 0.0015, 'grad_norm': 0.0012344501446932554, 'learning_rate': 5.158960007809703e-05, 'epoch': 2.23}
{'loss': 0.0016, 'grad_norm': 0.009346921928226948, 'learning_rate': 5.15245192151248e-05, 'epoch': 2.23}
{'loss': 0.0022, 'grad_norm': 0.0019969285931438208, 'learning_rate': 5.145943835215255e-05, 'epoch': 2.23}
{'loss': 0.001, 'grad_norm': 0.002914044074714184, 'learning_rate': 5.139435748918031e-05, 'epoch': 2.23}
{'loss': 0.0019, 'grad_norm': 0.008011198602616787, 'learning_rate': 5.132927662620807e-05, 'epoch': 2.23}
{'loss': 0.0014, 'grad_norm': 0.003193353535607457, 'learning_rate': 5.1264195763235825e-05, 'epoch': 2.23}
{'loss': 0.002, 'grad_norm': 0.007050836458802223, 'learning_rate': 5.119911490026358e-05, 'epoch': 2.23}
{'loss': 0.0019, 'grad_norm': 0.1253618746995926, 'learning_rate': 5.113403403729133e-05, 'epoch': 2.24}
{'loss': 0.0019, 'grad_norm': 0.0011220717569813132, 'learning_rate': 5.106895317431909e-05, 'epoch': 2.24}
{'loss': 0.0019, 'grad_norm': 0.0016789933433756232, 'learning_rate': 5.100387231134686e-05, 'epoch': 2.24}
{'loss': 0.0023, 'grad_norm': 0.053597889840602875, 'learning_rate': 5.093879144837461e-05, 'epoch': 2.24}
{'loss': 0.0017, 'grad_norm': 0.007607263512909412, 'learning_rate': 5.087371058540237e-05, 'epoch': 2.24}
{'loss': 0.0025, 'grad_norm': 0.008220131509006023, 'learning_rate': 5.0808629722430124e-05, 'epoch': 2.24}
{'loss': 0.0021, 'grad_norm': 0.004753504414111376, 'learning_rate': 5.074354885945788e-05, 'epoch': 2.24}
{'loss': 0.0017, 'grad_norm': 0.012308717705309391, 'learning_rate': 5.067846799648563e-05, 'epoch': 2.24}
{'loss': 0.0016, 'grad_norm': 0.0012253100285306573, 'learning_rate': 5.061338713351339e-05, 'epoch': 2.24}
{'loss': 0.0014, 'grad_norm': 0.0010970566654577851, 'learning_rate': 5.0548306270541146e-05, 'epoch': 2.24}
{'loss': 0.0017, 'grad_norm': 0.0025842911563813686, 'learning_rate': 5.04832254075689e-05, 'epoch': 2.25}
{'loss': 0.0024, 'grad_norm': 0.014726893976330757, 'learning_rate': 5.041814454459667e-05, 'epoch': 2.25}
{'loss': 0.0021, 'grad_norm': 0.08447416871786118, 'learning_rate': 5.0353063681624424e-05, 'epoch': 2.25}
{'loss': 0.0023, 'grad_norm': 0.015206952579319477, 'learning_rate': 5.028798281865218e-05, 'epoch': 2.25}
{'loss': 0.0014, 'grad_norm': 0.0025946020614355803, 'learning_rate': 5.022290195567994e-05, 'epoch': 2.25}
{'loss': 0.0019, 'grad_norm': 0.05231940373778343, 'learning_rate': 5.015782109270769e-05, 'epoch': 2.25}
{'loss': 0.001, 'grad_norm': 0.004419406875967979, 'learning_rate': 5.0092740229735446e-05, 'epoch': 2.25}
{'loss': 0.0016, 'grad_norm': 0.06704528629779816, 'learning_rate': 5.00276593667632e-05, 'epoch': 2.25}
{'loss': 0.0016, 'grad_norm': 0.008627260103821754, 'learning_rate': 4.996257850379097e-05, 'epoch': 2.25}
{'loss': 0.0014, 'grad_norm': 0.005173665005713701, 'learning_rate': 4.989749764081872e-05, 'epoch': 2.25}
{'loss': 0.0025, 'grad_norm': 0.0025192382745444775, 'learning_rate': 4.9832416777846474e-05, 'epoch': 2.26}
{'loss': 0.0017, 'grad_norm': 0.003839276498183608, 'learning_rate': 4.976733591487424e-05, 'epoch': 2.26}
{'loss': 0.0018, 'grad_norm': 0.005315306596457958, 'learning_rate': 4.970225505190199e-05, 'epoch': 2.26}
{'loss': 0.0018, 'grad_norm': 0.0052171265706419945, 'learning_rate': 4.9637174188929745e-05, 'epoch': 2.26}
{'loss': 0.002, 'grad_norm': 0.006734862457960844, 'learning_rate': 4.95720933259575e-05, 'epoch': 2.26}
{'loss': 0.002, 'grad_norm': 0.003274508286267519, 'learning_rate': 4.9507012462985266e-05, 'epoch': 2.26}
{'loss': 0.0025, 'grad_norm': 0.05027228593826294, 'learning_rate': 4.944193160001302e-05, 'epoch': 2.26}
{'loss': 0.0019, 'grad_norm': 0.010477862320840359, 'learning_rate': 4.9376850737040774e-05, 'epoch': 2.26}
{'loss': 0.004, 'grad_norm': 0.018133291974663734, 'learning_rate': 4.931176987406853e-05, 'epoch': 2.26}
{'loss': 0.0022, 'grad_norm': 0.022916046902537346, 'learning_rate': 4.9246689011096295e-05, 'epoch': 2.26}
{'loss': 0.0026, 'grad_norm': 0.11328959465026855, 'learning_rate': 4.9181608148124045e-05, 'epoch': 2.27}
{'loss': 0.0038, 'grad_norm': 0.05276932567358017, 'learning_rate': 4.91165272851518e-05, 'epoch': 2.27}
{'loss': 0.0017, 'grad_norm': 0.017216043546795845, 'learning_rate': 4.905144642217956e-05, 'epoch': 2.27}
{'loss': 0.002, 'grad_norm': 0.0030771715100854635, 'learning_rate': 4.898636555920732e-05, 'epoch': 2.27}
{'loss': 0.0015, 'grad_norm': 0.007125843781977892, 'learning_rate': 4.8921284696235074e-05, 'epoch': 2.27}
{'loss': 0.0018, 'grad_norm': 0.03726135566830635, 'learning_rate': 4.885620383326283e-05, 'epoch': 2.27}
{'loss': 0.0017, 'grad_norm': 0.00874850433319807, 'learning_rate': 4.879112297029059e-05, 'epoch': 2.27}
{'loss': 0.002, 'grad_norm': 0.00391123304143548, 'learning_rate': 4.8726042107318345e-05, 'epoch': 2.27}
{'loss': 0.0017, 'grad_norm': 0.0016686414601281285, 'learning_rate': 4.86609612443461e-05, 'epoch': 2.27}
{'loss': 0.0018, 'grad_norm': 0.002242703689262271, 'learning_rate': 4.859588038137386e-05, 'epoch': 2.27}
{'loss': 0.0019, 'grad_norm': 0.002965470775961876, 'learning_rate': 4.8530799518401616e-05, 'epoch': 2.27}
{'loss': 0.0029, 'grad_norm': 0.018972204998135567, 'learning_rate': 4.846571865542937e-05, 'epoch': 2.28}
{'loss': 0.0016, 'grad_norm': 0.007905163802206516, 'learning_rate': 4.840063779245713e-05, 'epoch': 2.28}
{'loss': 0.002, 'grad_norm': 0.007552681490778923, 'learning_rate': 4.833555692948489e-05, 'epoch': 2.28}
{'loss': 0.0018, 'grad_norm': 0.006123407743871212, 'learning_rate': 4.8270476066512645e-05, 'epoch': 2.28}
{'loss': 0.0017, 'grad_norm': 0.004768614191561937, 'learning_rate': 4.82053952035404e-05, 'epoch': 2.28}
{'loss': 0.0016, 'grad_norm': 0.0042648776434361935, 'learning_rate': 4.814031434056816e-05, 'epoch': 2.28}
{'loss': 0.0019, 'grad_norm': 0.0021626006346195936, 'learning_rate': 4.8075233477595916e-05, 'epoch': 2.28}
{'loss': 0.0019, 'grad_norm': 0.003884389763697982, 'learning_rate': 4.801015261462367e-05, 'epoch': 2.28}
{'loss': 0.0014, 'grad_norm': 0.006942230276763439, 'learning_rate': 4.794507175165143e-05, 'epoch': 2.28}
{'loss': 0.002, 'grad_norm': 0.0036732626613229513, 'learning_rate': 4.787999088867919e-05, 'epoch': 2.28}
{'loss': 0.0015, 'grad_norm': 0.01284515019506216, 'learning_rate': 4.7814910025706944e-05, 'epoch': 2.29}
{'loss': 0.0011, 'grad_norm': 0.02057426981627941, 'learning_rate': 4.77498291627347e-05, 'epoch': 2.29}
{'loss': 0.0015, 'grad_norm': 0.014362247660756111, 'learning_rate': 4.768474829976245e-05, 'epoch': 2.29}
{'loss': 0.0015, 'grad_norm': 0.004419511184096336, 'learning_rate': 4.7619667436790216e-05, 'epoch': 2.29}
{'loss': 0.0021, 'grad_norm': 0.046643368899822235, 'learning_rate': 4.755458657381797e-05, 'epoch': 2.29}
{'loss': 0.0012, 'grad_norm': 0.006400574464350939, 'learning_rate': 4.748950571084573e-05, 'epoch': 2.29}
{'loss': 0.0018, 'grad_norm': 0.014939721673727036, 'learning_rate': 4.742442484787348e-05, 'epoch': 2.29}
{'loss': 0.0018, 'grad_norm': 0.016599096357822418, 'learning_rate': 4.7359343984901244e-05, 'epoch': 2.29}
{'loss': 0.0014, 'grad_norm': 0.011668895371258259, 'learning_rate': 4.7294263121929e-05, 'epoch': 2.29}
{'loss': 0.0021, 'grad_norm': 0.007737644948065281, 'learning_rate': 4.722918225895676e-05, 'epoch': 2.29}
{'loss': 0.002, 'grad_norm': 0.021535692736506462, 'learning_rate': 4.716410139598451e-05, 'epoch': 2.3}
{'loss': 0.0017, 'grad_norm': 0.03367859870195389, 'learning_rate': 4.709902053301227e-05, 'epoch': 2.3}
{'loss': 0.0019, 'grad_norm': 0.034254007041454315, 'learning_rate': 4.703393967004003e-05, 'epoch': 2.3}
{'loss': 0.002, 'grad_norm': 0.009062575176358223, 'learning_rate': 4.696885880706779e-05, 'epoch': 2.3}
{'loss': 0.0012, 'grad_norm': 0.005757051054388285, 'learning_rate': 4.690377794409554e-05, 'epoch': 2.3}
{'loss': 0.0024, 'grad_norm': 0.006228289566934109, 'learning_rate': 4.68386970811233e-05, 'epoch': 2.3}
{'loss': 0.0017, 'grad_norm': 0.02395184151828289, 'learning_rate': 4.677361621815106e-05, 'epoch': 2.3}
{'loss': 0.002, 'grad_norm': 0.011017892509698868, 'learning_rate': 4.6708535355178815e-05, 'epoch': 2.3}
{'loss': 0.0014, 'grad_norm': 0.003896152600646019, 'learning_rate': 4.6643454492206565e-05, 'epoch': 2.3}
{'loss': 0.0015, 'grad_norm': 0.006109591573476791, 'learning_rate': 4.657837362923432e-05, 'epoch': 2.3}
{'loss': 0.0021, 'grad_norm': 0.02753092348575592, 'learning_rate': 4.6513292766262086e-05, 'epoch': 2.3}
{'loss': 0.002, 'grad_norm': 0.004682740196585655, 'learning_rate': 4.644821190328984e-05, 'epoch': 2.31}
{'loss': 0.0011, 'grad_norm': 0.00625618826597929, 'learning_rate': 4.6383131040317594e-05, 'epoch': 2.31}
{'loss': 0.0018, 'grad_norm': 0.012624536640942097, 'learning_rate': 4.631805017734535e-05, 'epoch': 2.31}
{'loss': 0.002, 'grad_norm': 0.013396438211202621, 'learning_rate': 4.6252969314373115e-05, 'epoch': 2.31}
{'loss': 0.0014, 'grad_norm': 0.002044994616881013, 'learning_rate': 4.6187888451400865e-05, 'epoch': 2.31}
{'loss': 0.0016, 'grad_norm': 0.004676800221204758, 'learning_rate': 4.612280758842862e-05, 'epoch': 2.31}
{'loss': 0.0011, 'grad_norm': 0.0022999639622867107, 'learning_rate': 4.605772672545638e-05, 'epoch': 2.31}
{'loss': 0.0011, 'grad_norm': 0.007841982878744602, 'learning_rate': 4.599264586248414e-05, 'epoch': 2.31}
{'loss': 0.0016, 'grad_norm': 0.0028035584837198257, 'learning_rate': 4.5927564999511894e-05, 'epoch': 2.31}
{'loss': 0.0016, 'grad_norm': 0.009263917803764343, 'learning_rate': 4.586248413653965e-05, 'epoch': 2.31}
{'loss': 0.0021, 'grad_norm': 0.006198786664754152, 'learning_rate': 4.579740327356741e-05, 'epoch': 2.32}
{'loss': 0.001, 'grad_norm': 0.0011319342302158475, 'learning_rate': 4.573232241059517e-05, 'epoch': 2.32}
{'loss': 0.0015, 'grad_norm': 0.0015178476460278034, 'learning_rate': 4.566724154762292e-05, 'epoch': 2.32}
{'loss': 0.0018, 'grad_norm': 0.004745972342789173, 'learning_rate': 4.560216068465068e-05, 'epoch': 2.32}
{'loss': 0.0013, 'grad_norm': 0.031189320608973503, 'learning_rate': 4.5537079821678436e-05, 'epoch': 2.32}
{'loss': 0.0013, 'grad_norm': 0.01820383034646511, 'learning_rate': 4.5471998958706193e-05, 'epoch': 2.32}
{'loss': 0.0015, 'grad_norm': 0.007521061692386866, 'learning_rate': 4.540691809573395e-05, 'epoch': 2.32}
{'loss': 0.0015, 'grad_norm': 0.0009546419605612755, 'learning_rate': 4.534183723276171e-05, 'epoch': 2.32}
{'loss': 0.0017, 'grad_norm': 0.0037226714193820953, 'learning_rate': 4.5276756369789465e-05, 'epoch': 2.32}
{'loss': 0.0018, 'grad_norm': 0.005413706414401531, 'learning_rate': 4.521167550681722e-05, 'epoch': 2.32}
{'loss': 0.0021, 'grad_norm': 0.007959778420627117, 'learning_rate': 4.514659464384498e-05, 'epoch': 2.33}
{'loss': 0.0018, 'grad_norm': 0.00872102938592434, 'learning_rate': 4.5081513780872736e-05, 'epoch': 2.33}
{'loss': 0.0018, 'grad_norm': 0.003871928434818983, 'learning_rate': 4.501643291790049e-05, 'epoch': 2.33}
{'loss': 0.0018, 'grad_norm': 0.007724003866314888, 'learning_rate': 4.495135205492825e-05, 'epoch': 2.33}
{'loss': 0.0014, 'grad_norm': 0.005803084932267666, 'learning_rate': 4.488627119195601e-05, 'epoch': 2.33}
{'loss': 0.0017, 'grad_norm': 0.024123303592205048, 'learning_rate': 4.4821190328983764e-05, 'epoch': 2.33}
{'loss': 0.0016, 'grad_norm': 0.0037784927990287542, 'learning_rate': 4.475610946601152e-05, 'epoch': 2.33}
{'loss': 0.0012, 'grad_norm': 0.006977459881454706, 'learning_rate': 4.469102860303928e-05, 'epoch': 2.33}
{'loss': 0.0014, 'grad_norm': 0.007311157416552305, 'learning_rate': 4.4625947740067036e-05, 'epoch': 2.33}
{'loss': 0.0014, 'grad_norm': 0.0029680775478482246, 'learning_rate': 4.456086687709479e-05, 'epoch': 2.33}
{'loss': 0.001, 'grad_norm': 0.010508975945413113, 'learning_rate': 4.449578601412255e-05, 'epoch': 2.34}
{'loss': 0.0011, 'grad_norm': 0.005634880159050226, 'learning_rate': 4.44307051511503e-05, 'epoch': 2.34}
{'loss': 0.0018, 'grad_norm': 0.004840539768338203, 'learning_rate': 4.4365624288178064e-05, 'epoch': 2.34}
{'loss': 0.0016, 'grad_norm': 0.010170277208089828, 'learning_rate': 4.430054342520582e-05, 'epoch': 2.34}
{'loss': 0.0013, 'grad_norm': 0.00875613559037447, 'learning_rate': 4.423546256223358e-05, 'epoch': 2.34}
{'loss': 0.0014, 'grad_norm': 0.010402722284197807, 'learning_rate': 4.417038169926133e-05, 'epoch': 2.34}
{'loss': 0.002, 'grad_norm': 0.01750706136226654, 'learning_rate': 4.410530083628909e-05, 'epoch': 2.34}
{'loss': 0.0017, 'grad_norm': 0.00524455402046442, 'learning_rate': 4.404021997331685e-05, 'epoch': 2.34}
{'loss': 0.0016, 'grad_norm': 0.008575653657317162, 'learning_rate': 4.397513911034461e-05, 'epoch': 2.34}
{'loss': 0.0018, 'grad_norm': 0.00190399878192693, 'learning_rate': 4.391005824737236e-05, 'epoch': 2.34}
{'loss': 0.0015, 'grad_norm': 0.005038657691329718, 'learning_rate': 4.384497738440012e-05, 'epoch': 2.34}
{'loss': 0.0016, 'grad_norm': 0.01855933666229248, 'learning_rate': 4.377989652142788e-05, 'epoch': 2.35}
{'loss': 0.0013, 'grad_norm': 0.002588969422504306, 'learning_rate': 4.3714815658455635e-05, 'epoch': 2.35}
{'loss': 0.0011, 'grad_norm': 0.002368530025705695, 'learning_rate': 4.3649734795483386e-05, 'epoch': 2.35}
{'loss': 0.001, 'grad_norm': 0.003044943092390895, 'learning_rate': 4.358465393251115e-05, 'epoch': 2.35}
{'loss': 0.0011, 'grad_norm': 0.006002370733767748, 'learning_rate': 4.3519573069538907e-05, 'epoch': 2.35}
{'loss': 0.0008, 'grad_norm': 0.008312152698636055, 'learning_rate': 4.3454492206566664e-05, 'epoch': 2.35}
{'loss': 0.0025, 'grad_norm': 0.004157559014856815, 'learning_rate': 4.3389411343594414e-05, 'epoch': 2.35}
{'loss': 0.0016, 'grad_norm': 0.005543407052755356, 'learning_rate': 4.332433048062218e-05, 'epoch': 2.35}
{'loss': 0.0013, 'grad_norm': 0.012040877714753151, 'learning_rate': 4.3259249617649935e-05, 'epoch': 2.35}
{'loss': 0.0012, 'grad_norm': 0.0036349522415548563, 'learning_rate': 4.3194168754677685e-05, 'epoch': 2.35}
{'loss': 0.002, 'grad_norm': 0.012823756784200668, 'learning_rate': 4.312908789170544e-05, 'epoch': 2.36}
{'loss': 0.0015, 'grad_norm': 0.005598654504865408, 'learning_rate': 4.3064007028733206e-05, 'epoch': 2.36}
{'loss': 0.0014, 'grad_norm': 0.004424922168254852, 'learning_rate': 4.2998926165760963e-05, 'epoch': 2.36}
{'loss': 0.0017, 'grad_norm': 0.003392186714336276, 'learning_rate': 4.2933845302788714e-05, 'epoch': 2.36}
{'loss': 0.0016, 'grad_norm': 0.006213316693902016, 'learning_rate': 4.286876443981647e-05, 'epoch': 2.36}
{'loss': 0.0022, 'grad_norm': 0.0034647127613425255, 'learning_rate': 4.2803683576844235e-05, 'epoch': 2.36}
{'loss': 0.0018, 'grad_norm': 0.015161768533289433, 'learning_rate': 4.273860271387199e-05, 'epoch': 2.36}
{'loss': 0.0013, 'grad_norm': 0.0019363043829798698, 'learning_rate': 4.267352185089974e-05, 'epoch': 2.36}
{'loss': 0.001, 'grad_norm': 0.007222025655210018, 'learning_rate': 4.26084409879275e-05, 'epoch': 2.36}
{'loss': 0.0016, 'grad_norm': 0.0059555103071033955, 'learning_rate': 4.254336012495526e-05, 'epoch': 2.36}
{'loss': 0.0011, 'grad_norm': 0.00661963876336813, 'learning_rate': 4.247827926198302e-05, 'epoch': 2.37}
{'loss': 0.0014, 'grad_norm': 0.001246298779733479, 'learning_rate': 4.241319839901077e-05, 'epoch': 2.37}
{'loss': 0.0018, 'grad_norm': 0.0013295909157022834, 'learning_rate': 4.234811753603853e-05, 'epoch': 2.37}
{'loss': 0.0012, 'grad_norm': 0.005004075355827808, 'learning_rate': 4.2283036673066285e-05, 'epoch': 2.37}
{'loss': 0.0017, 'grad_norm': 0.001525243977084756, 'learning_rate': 4.221795581009405e-05, 'epoch': 2.37}
{'loss': 0.0017, 'grad_norm': 0.00850523728877306, 'learning_rate': 4.21528749471218e-05, 'epoch': 2.37}
{'loss': 0.0011, 'grad_norm': 0.003762889187783003, 'learning_rate': 4.2087794084149556e-05, 'epoch': 2.37}
{'loss': 0.0013, 'grad_norm': 0.00982633326202631, 'learning_rate': 4.202271322117731e-05, 'epoch': 2.37}
{'loss': 0.0015, 'grad_norm': 0.012660355307161808, 'learning_rate': 4.195763235820507e-05, 'epoch': 2.37}
{'loss': 0.0014, 'grad_norm': 0.0024840591941028833, 'learning_rate': 4.189255149523283e-05, 'epoch': 2.37}
{'loss': 0.0015, 'grad_norm': 0.006485649384558201, 'learning_rate': 4.1827470632260585e-05, 'epoch': 2.37}
{'loss': 0.0019, 'grad_norm': 0.004573299083858728, 'learning_rate': 4.176238976928834e-05, 'epoch': 2.38}
{'loss': 0.0017, 'grad_norm': 0.0019797428976744413, 'learning_rate': 4.16973089063161e-05, 'epoch': 2.38}
{'loss': 0.0018, 'grad_norm': 0.006549909245222807, 'learning_rate': 4.1632228043343856e-05, 'epoch': 2.38}
{'loss': 0.0011, 'grad_norm': 0.007552734576165676, 'learning_rate': 4.156714718037161e-05, 'epoch': 2.38}
{'loss': 0.0017, 'grad_norm': 0.019050179049372673, 'learning_rate': 4.150206631739937e-05, 'epoch': 2.38}
{'loss': 0.0014, 'grad_norm': 0.0007384787313640118, 'learning_rate': 4.143698545442713e-05, 'epoch': 2.38}
{'loss': 0.0015, 'grad_norm': 0.007798421662300825, 'learning_rate': 4.1371904591454884e-05, 'epoch': 2.38}
{'loss': 0.0016, 'grad_norm': 0.007553428877145052, 'learning_rate': 4.130682372848264e-05, 'epoch': 2.38}
{'loss': 0.0016, 'grad_norm': 0.0010373607510700822, 'learning_rate': 4.12417428655104e-05, 'epoch': 2.38}
{'loss': 0.0015, 'grad_norm': 0.016615048050880432, 'learning_rate': 4.1176662002538156e-05, 'epoch': 2.38}
{'loss': 0.0014, 'grad_norm': 0.0012160995975136757, 'learning_rate': 4.111158113956591e-05, 'epoch': 2.39}
{'loss': 0.002, 'grad_norm': 0.0062456740997731686, 'learning_rate': 4.104650027659367e-05, 'epoch': 2.39}
{'loss': 0.0013, 'grad_norm': 0.014771097339689732, 'learning_rate': 4.098141941362143e-05, 'epoch': 2.39}
{'loss': 0.0014, 'grad_norm': 0.0033871394116431475, 'learning_rate': 4.0916338550649184e-05, 'epoch': 2.39}
{'loss': 0.001, 'grad_norm': 0.0032890059519559145, 'learning_rate': 4.085125768767694e-05, 'epoch': 2.39}
{'loss': 0.0012, 'grad_norm': 0.004056483507156372, 'learning_rate': 4.07861768247047e-05, 'epoch': 2.39}
{'loss': 0.0018, 'grad_norm': 0.025871464982628822, 'learning_rate': 4.0721095961732455e-05, 'epoch': 2.39}
{'loss': 0.0018, 'grad_norm': 0.0059733921661973, 'learning_rate': 4.065601509876021e-05, 'epoch': 2.39}
{'loss': 0.0016, 'grad_norm': 0.005195357371121645, 'learning_rate': 4.059093423578797e-05, 'epoch': 2.39}
{'loss': 0.002, 'grad_norm': 0.028286462649703026, 'learning_rate': 4.052585337281573e-05, 'epoch': 2.39}
{'loss': 0.0019, 'grad_norm': 0.006780254654586315, 'learning_rate': 4.0460772509843484e-05, 'epoch': 2.4}
{'loss': 0.0016, 'grad_norm': 0.017099561169743538, 'learning_rate': 4.039569164687124e-05, 'epoch': 2.4}
{'loss': 0.0014, 'grad_norm': 0.00595912104472518, 'learning_rate': 4.0330610783899e-05, 'epoch': 2.4}
{'loss': 0.0013, 'grad_norm': 0.007358598057180643, 'learning_rate': 4.0265529920926755e-05, 'epoch': 2.4}
{'loss': 0.0014, 'grad_norm': 0.0030608626548200846, 'learning_rate': 4.020044905795451e-05, 'epoch': 2.4}
{'loss': 0.0018, 'grad_norm': 0.020152805373072624, 'learning_rate': 4.013536819498226e-05, 'epoch': 2.4}
{'loss': 0.0017, 'grad_norm': 0.0042275418527424335, 'learning_rate': 4.0070287332010026e-05, 'epoch': 2.4}
{'loss': 0.0019, 'grad_norm': 0.004982436541467905, 'learning_rate': 4.0005206469037784e-05, 'epoch': 2.4}
{'loss': 0.0013, 'grad_norm': 0.011944149620831013, 'learning_rate': 3.9940125606065534e-05, 'epoch': 2.4}
{'loss': 0.0016, 'grad_norm': 0.023554479703307152, 'learning_rate': 3.987504474309329e-05, 'epoch': 2.4}
{'loss': 0.0018, 'grad_norm': 0.010830924846231937, 'learning_rate': 3.9809963880121055e-05, 'epoch': 2.41}
{'loss': 0.0013, 'grad_norm': 0.002764326985925436, 'learning_rate': 3.974488301714881e-05, 'epoch': 2.41}
{'loss': 0.002, 'grad_norm': 0.0028619698714464903, 'learning_rate': 3.967980215417656e-05, 'epoch': 2.41}
{'loss': 0.002, 'grad_norm': 0.0016465946100652218, 'learning_rate': 3.961472129120432e-05, 'epoch': 2.41}
{'loss': 0.0017, 'grad_norm': 0.008957266807556152, 'learning_rate': 3.954964042823208e-05, 'epoch': 2.41}
{'loss': 0.0019, 'grad_norm': 0.00627174461260438, 'learning_rate': 3.948455956525984e-05, 'epoch': 2.41}
{'loss': 0.0013, 'grad_norm': 0.0014229202643036842, 'learning_rate': 3.941947870228759e-05, 'epoch': 2.41}
{'loss': 0.0016, 'grad_norm': 0.012079307809472084, 'learning_rate': 3.935439783931535e-05, 'epoch': 2.41}
{'loss': 0.0012, 'grad_norm': 0.0025969701819121838, 'learning_rate': 3.928931697634311e-05, 'epoch': 2.41}
{'loss': 0.0022, 'grad_norm': 0.005128934048116207, 'learning_rate': 3.922423611337087e-05, 'epoch': 2.41}
{'loss': 0.0014, 'grad_norm': 0.00958088506013155, 'learning_rate': 3.915915525039862e-05, 'epoch': 2.41}
{'loss': 0.0015, 'grad_norm': 0.0029435432516038418, 'learning_rate': 3.9094074387426376e-05, 'epoch': 2.42}
{'loss': 0.0018, 'grad_norm': 0.007113825064152479, 'learning_rate': 3.902899352445414e-05, 'epoch': 2.42}
{'loss': 0.0017, 'grad_norm': 0.006090889219194651, 'learning_rate': 3.89639126614819e-05, 'epoch': 2.42}
{'loss': 0.0019, 'grad_norm': 0.0020769613329321146, 'learning_rate': 3.889883179850965e-05, 'epoch': 2.42}
{'loss': 0.0014, 'grad_norm': 0.022558514028787613, 'learning_rate': 3.8833750935537405e-05, 'epoch': 2.42}
{'loss': 0.0018, 'grad_norm': 0.00737723195925355, 'learning_rate': 3.876867007256517e-05, 'epoch': 2.42}
{'loss': 0.0018, 'grad_norm': 0.012679758481681347, 'learning_rate': 3.870358920959292e-05, 'epoch': 2.42}
{'loss': 0.0021, 'grad_norm': 0.013981208205223083, 'learning_rate': 3.8638508346620676e-05, 'epoch': 2.42}
{'loss': 0.0019, 'grad_norm': 0.005528729408979416, 'learning_rate': 3.857342748364843e-05, 'epoch': 2.42}
{'loss': 0.0024, 'grad_norm': 0.0018968208460137248, 'learning_rate': 3.85083466206762e-05, 'epoch': 2.42}
{'loss': 0.0017, 'grad_norm': 0.007790581323206425, 'learning_rate': 3.844326575770395e-05, 'epoch': 2.43}
